Text,User ID,User Name,Nick Name New,IP Address
"快马加鞭
麻利点v我50",262531569,1225838226,好👧T-Bug,浙江
你也表白，跟他争,6529713299,修仙中777,贴吧用户_J7bRQab,辽宁
lwx太帅了，你没机会的,1567983236,tj382985269,云在青天灬,湖南
绷不住了兄弟,3426247685,宁武DK,宁武丞,河北
接下来登场的是2016年4月，随队获得《英雄联盟》第10届城市英雄争霸赛全国总决赛冠军，获得参加LSPL的资格。随后加入NB战队，并进入LPL。2017年，加入FPX战队。[6][7]2019年，随队先后获得2019LPL春季赛季军、2019LPL夏季赛冠军、S9全球总决赛冠军，其中在S9以3场“零死亡”的成绩，成为《英雄联盟》世界赛历史上第一位达成总决赛0次死亡记录的选手，并且获得击杀王；[8][9][7]同年11月30日，获得LPL2019年度进步最快选手奖。[10]2020年—2021年，随队先后获得2020LPL春季赛季军、2021LPL夏季赛亚军，林伟翔,5632739127,rnanoda,cornerT-T,湖北
林炜翔啊，那你确实没机会了,4094690739,qscthnjilk,hasky,湖北
快马加编，顺便记录下666评论,6348968940,啥乱送上门,贴吧用户_GDJNaCU,江苏
翔翔罪大恶极,625799148,IKEA兔子,贴吧用户_0WXKNCU,浙江
怪不得lwx菜成这样，在谈恋爱啊,4506981628,纯野男孩贾一乐,纯野男孩贾一乐,安徽
6,1039206040,枷锁fg,枷锁fg,北京
你不是有姐么,4473284003,czc19970092589,ygdfcj😁,江西
怎么样了，楼主成了还是小丑🤡,1670297152,氵随天去秋无际,凌亦,云南
快马加编,3013362908,七月半中元,伊森🔨柯,福建
fpxad冠军选手是吧,4920445438,红温小猫,来点猪咪,内蒙古
3,5761603954,,贴吧用户_G1MMJ1W,上海
3,2416860666,APTX4869星,莫梦美-moe,陕西
建议硫酸洗洗脑,6614398839,好了去玩吧,好了去玩吧,陕西
3,4953088115,柳柳林的家,柳🐮,湖北
我幻想了一下:两个都要，来个史诗级三角恋吧,5171802477,iluKane,iluKane♂,广西
林伟祥,6485094320,哈里路大旋风哇,彼岸双生·科西,黑龙江
Gkd,889851492,梦圆蓝桥,梦圆蓝桥,荷兰
3,4619968629,,贴吧用户_a4VyA5V,北京
3,4619968629,,贴吧用户_a4VyA5V,北京
3,4619968629,,贴吧用户_a4VyA5V,北京
林伟翔?,2454448130,暖风晚巷,大约是summer,山东
byd有点我看你欠揍了,1030839444,miku的头,青琯琯琯º,江苏
@机灵的杰尼龟,4633351641,xgjjfyjb,madao强打,河南
直接表白不成功便成仁,5434211022,s1kisu,s1kisu,山东
编好没？gkd,2098577005,wongxinying,wongxinying,广东
。。,1186346655,,嘶哈嘶哈啊♂,山东
3,1186346655,,嘶哈嘶哈啊♂,山东
3,2790767815,四目以die,四目以die,山东
3,2790767815,四目以die,四目以die,山东
3,2790767815,四目以die,四目以die,山东
3,2790767815,四目以die,四目以die,山东
3,2790767815,四目以die,四目以die,山东
你又暗恋三年了 你前女友呢？,4457315916,万里丶丿,你好像一条狗诶,内蒙古
GkD,1438988640,双生泡泡,双生泡泡,四川
3,2756435551,jacccsip,jaccip🐯,安徽
3,2756435551,jacccsip,jaccip🐯,安徽
反转了,4145236484,扣1送顆粒石块,扣1送颗粒食块,福建
az,6525346154,,贴吧用户_J7ZQE1t,天津
傻吧,4683654130,伤kkg,贴吧用户_a1WVECW,江西
他不动了，你快点继续说,1035322358,路那饿天,羊喜羊🐑,广东
lz快编,5965734809,,贴吧用户_G2K1E3K,安徽
3,973202779,每天一瓶冰可乐,还有一件事😁,四川
哪里都有lwx，我大学同学也叫林炜翔,2553504267,转瞬即逝的哎,转瞬即逝的爱,湖南
林伟翔这么牛吗，也是🈷️上了,4845659283,理塘最强早川秋,理塘最强早川秋,湖北
gold，谁啊，这么不长眼，冲了他,1060946533,西北风O吹,西北风O吹,中国香港
林炜翔,3544780094,回忆杀死wo,like｀u,湖北
林伟翔？,1806546247,皮皮龟我们走哈,后仰划铲🐯,浙江
速更,5629479666,北方不剩温存,北方不剩温存,河北
3,5089180917,,啊我真的服了,山东
铁子，青梅竹马是抵不过白月光的,3898362472,红盖头摄影孟姐,赞美抽象之神,河南
3,6090042514,maweizhuo4662,杂牌音响,广东
3,6090042514,maweizhuo4662,杂牌音响,广东
"跳吧，这你还活集贸啊
━━━━━┒
┓┏┓┏┓ I
┛┗┛┗┛┃＼🤡／
┓┏┓┏┓┃ /
┛┗┛┗┛┃ノ)
┓┏┓┏┓┃ 
┛┗┛┗┛┃ 
┓┏┓┏┓┃ 
┛┗┛┗┛┃
┓┏┓┏┓┃
┃┃┃┃┃┃
┻┻┻┻┻┻🌳🌳🌳🌳🌳🌳",6524116733,霸霸東c,霸霸東c,黑龙江
2,6394218891,求仙6,娇纾,河南
lwx毕竟人气火 还有很多人喜欢他呢 哥们你应该争不过了,1738830351,eStar逆天,无所谓咯~,广东
"舔狗里的常青树，joker里的顶梁柱
麦当劳的吉祥物，哥谭市的大头目
马戏团里你最忙，哥谭市里你最狂
麦当劳前你站岗，扑克牌里大小王
有人认为西斯莱杰是最好的小丑，有人认为华金.菲尼克斯的小丑更棒。
但是我们都知道，你，我的朋友！你才是最棒的小丑！
🤡的出场总是千奇百怪
🤡的退场总是相同姿态
🤡的失败总是毫无意外
🤡的传承总是千秋万代",1416613880,此人太帅查不到,从来部水贴😄,重庆
"舔狗里的常青树，joker里的顶梁柱
麦当劳的吉祥物，哥谭市的大头目
马戏团里你最忙，哥谭市里你最狂
麦当劳前你站岗，扑克牌里大小王
有人认为西斯莱杰是最好的小丑，有人认为华金.菲尼克斯的小丑更棒。
但是我们都知道，你，我的朋友！你才是最棒的小丑！
🤡的出场总是千奇百怪
🤡的退场总是相同姿态
🤡的失败总是毫无意外
🤡的传承总是千秋万代",1416613880,此人太帅查不到,从来部水贴😄,重庆
lwx是吧,2015114429,阿贝二次成像,黄昏💫💫💫,广西
3,6550178514,卧丝嫩蝶,卧丝嫩蝶,安徽
喜欢就别怂,6046532915,,不见0227,河南
咋不编了,3939185040,莫得名字惹,sinkoi,北京
4,17596420104883,zwz20040309,light95,北京
3,3439598023,卡了6886355,去码头整.薯条,河北
3,4574618379,,贴吧用户_aAtMAE1,黑龙江
什么烽火戏诸侯，笑嘻了,340734856,永远的2058,永远的2058,广东
三个人一起玩儿,5933340854,,贴吧用户_G68ZJGM,湖北
快点，很急，今晚要用,1060609809,弥佤魔王,贴吧用户_0CbZRE2,湖南
编的真没意思,1580378323,GM20221002,眸外青心,广东
喜欢🎣,3526673609,探囊取物疈,这图片你还不懂吗,湖北
你要喜欢她，就向她表达出来，不要当个闷葫芦，不要害羞，同时向她暗示一下你的感情。都青梅竹马了，如果你喜欢的话，真的别错过，别让别人玩完了才后悔,6402813365,任索OVO,任索OVO,内蒙古
如果是浪味仙的话，你不用担心,5429944839,阳羊洋young,阳羊洋young,安徽
林炜翔？,5104194771,1123581321dio,带总统瓦伦泰🌸,湖北
这人是资深故事人了，这次的不够逆天，只能给一星,2142550100,KR文强,KR文强,山东
3,5356005894,,WWZJDY_,福建
捏麻麻的ldx,4531100899,抱走萝莉012,月亮守在窗外,安徽
3,5797447656,,贴吧用户_GUE3QCA,黑龙江
镜头前无比嚣张，混子lwx!,1053129620,jiuhoushang,瘀抳gdgº,广西
3,2216147596,,钓我请用白丝,黑龙江
经典微信表白,1935268566,joina10,joina😢,广东
林炜翔是这样的,2254084276,苍云琳琅,琳琅◆乌合,江西
3,6582710932,忘金耗,忘金耗,湖北
你不会以为自己很幽默吧😅,2498742991,至人左绛,左绛,江苏
滚滚滚，有贼心没贼胆的家伙，你就跟电视剧里那种“我不能害了她”然后自我感动的臭傻宝男主一个德行,4080081650,清风与烈酒233,你好夏洛特,北京
？,2486749975,Ex_voda,Ex_voda,上海
3,4774528461,纳次元老板,带不上隐形眼镜哭了,甘肃
3,6613336361,平凉下小雨,平凉下小雨,黑龙江
这种的，我推荐你先去看 きみの全てお夺うます预习一下,347134011,13970573037,▫小鸟四方游▫,江西
www，你们看乐子，我来照镜子,5223431789,十一的背包,来这就为俩件事,安徽
你好,1978266534,孤歌545,原来是神啊,河南
+3,3891459239,ZCHANG0916,畅●─●,河南
林伟翔跟她表白了？,4467516850,Gilmoracame,Northen,山西
3,2533700170,,贴吧用户_716tUWt,内蒙古
3,2533700170,,贴吧用户_716tUWt,内蒙古
3,2533700170,,贴吧用户_716tUWt,内蒙古
3,2533700170,,贴吧用户_716tUWt,内蒙古
你真该死啊,2666092050,lemmon丿柠檬,至德广孝睿皇帝,山东
你是不是叫uzi，lwx是不是偷了你的vn皮肤,1868161231,只会开卡丁车,只会开卡丁车,北京
自导自演你牛魔呢,6302469405,潇潇暮雨ovo,夜月@,重庆
🤡,5512993059,,贴吧用户_Ga4bJ45,山东
问一下他rng夏季赛换不换ad,4911399384,,贴吧用户_aW13S9E,福建
直接约出来用手扣到糕潮，她会回心转意的,5634589698,26岁的美男子,26岁的美男子,福建
3,5802145650,我爱麒麟970,小菲1883,宁夏
3,5535943361,白冰33564,♥❤️❤️,上海
触发关键字青梅竹马，直接跳最后，果然没让我失望,4775418001,洛葛塔,星期一要上班,广西
3,4600609694,,贴吧用户_a45Z93y,山西
lwx最近状态不好的原因找到了,4936739531,111cag,张A鱼的老公😄,山东
lwx诶，你蹭蹭吧，看看能不能整个vn冠军皮肤碎片,2507226322,Gifugughbu,一只被吊两年半的鼠鼠,广东
林炜翔？,5213799434,麦克雷鸣闪电,八罐老汉腰很疼-,黑龙江
舔狗里的常青树，joker里的顶梁柱，麦当劳的吉祥物，哥谭镇的大头目，扑克牌的最大数，蝙蝠侠的大客户，备胎里的南波兔，黑名单里有房住，现实世界落魄户，沸羊羊都无语住，🤡的回答总是还会再爱🤡的下次总是一样失败🤡的成功总是从不存在🤡的故事总是大有人在🤡的出场总是千奇百怪🤡的退场总是相同姿态🤡的失败总是毫无意外🤡的传承总是千秋万代,5707783870,观星我滴,我的呆yui,重庆
差点就收藏了,5280410493,xxsw33oo,xxsw33oo,河南
别编了牛魔,6469699411,,ILZT,江西
有可能是试探你 之前王者认识的一个妹妹每天暧昧然后忽然就说有人跟她表白 我纯图她技术就无所谓 一周之后就分手了继续跟我玩 然后试探我对她有没有意思,2579464030,一只99年军犬,横竖一,浙江
嘻嘻,6327556869,大半只橘猫,大半只橘猫,江苏
真恶心，最近看到姐妹都在说这个孙笑川吧恶臭，我特意下载来看看。本来有心理准备，结果一来看真是震惊。怎么这些男的可以这么坏，人的阴暗面可以这么丑陋，太恶心了。看完我真要去洗眼睛，呕,5268925543,霁月星光_,清紓,江西
滴能,5727840453,,BM郎菌,山东
还没好？,4149981777,云野___,请亲吻我的伤口,河南
好编,5843356417,,搁浅∯,江西
3,3614964178,JURIDMW,贴吧用户_51eZy9W,陕西
gkd,4114927801,t天凉好个秋j,t天凉好个秋j,山东
大翔守住,1072490470,凯哥大神神领域,Gyp723,广东
lwx就是lwx啊，fpx的lwx,4326181471,海上沙尘暴free,nom nom,山东
为什么没有走马灯环节,5635771591,,天昏昏,湖北
3,4796902658,软奶咖,_x1nan,山东
。,5718722711,Giao传人,Giao的传人,安徽
，,5718722711,Giao传人,Giao的传人,安徽
楼主快编吧 我好喜欢看你编的故事 看不到你编的故事我茶饭不思啊楼主 我求求你快编吧楼主 我给你磕头了楼主,671237258,绪绪宝宝98,绪绪宝宝☜,陕西
3,4098216683,x03110000,秋也自然秋,江苏
然后呢,4868859589,,贴吧用户_a254KMG,河北
3,4957082806,Hcyogaa,顾池余,河南
"编的这个开场挺有意思
相逢的意义在于彼此照亮",4844834683,讷河波加查,樱淮,黑龙江
我吃柠檬,5635771591,,天昏昏,湖北
还不如直接给大🔥看这个,6588025194,月杉白,路堵死了怎么种地啊？,江西
3,4778012793,,LLcyubo,山东
3,3513218535,CherishL30,正义代言人,湖南
3,4431330426,七花先生,七桂,北京
怎么老是太监？,455476840,1115311622,雨夜流歌😜,浙江
3,4161444254,aabbcclyq123,accept，,福建
3,5656698772,,贴吧用户_GAWXe3X,广西
3,5656698772,,贴吧用户_GAWXe3X,广西
3,5656698772,,贴吧用户_GAWXe3X,广西
3,5656698772,,贴吧用户_GAWXe3X,广西
3,5656698772,,贴吧用户_GAWXe3X,广西
rng也干了,6339595894,jgihjhujj,喜欢艾辰吗,甘肃
3,5048090230,,整的好,浙江
cmm,2674562006,梵净LHR,大声稀音♬,北京
lwx,4137308167,幻華成风,态态坤,山西
麻蛋，找吧友乐子是吧,4346780740,吴之爱颖之恋,你们都是lik,广东
林伟翔,5260359240,,啧啧啧‮‮♡~鱼杂‭,韩国
人家世界冠军，你确实落了下乘,1590467871,月色仍刺眼,向晚😈二魔王,河南
急死了，你不行让8u来行不行？,2367664657,justin9en,justin9en,陕西
3,1978948387,室内系的猫,室内系的猫,江西
舔狗里的常青树，joker里的顶梁柱，麦当劳的吉祥物，哥谭镇的大头目，扑克牌的最大数，蝙蝠侠的大客户，备胎里的南波兔，黑名单里有房住，现实世界落魄户，沸羊羊都无语住，🤡的回答总是还会再爱🤡的下次总是一样失败🤡的成功总是从不存在🤡的故事总是大有人在🤡的出场总是千奇百怪🤡的退场总是相同姿态🤡的失败总是毫无意外🤡的传承总是千秋万代,5058810416,澶滅伅鍟娚懰,那你说的都对行了吧,山西
3,5825604477,靓仔kkk4,m7make,福建
gkdgkd,2676801143,,不牢嗯特,上海
3,2272203198,,今天星期五？,安徽
3,88143835,一鸣惊人真吓人,fraser☜,北京
还不更？拉黑了？,6451166687,井冈山路人甲,贴吧用户_JSA4C9C,云南
你是uzi 她是vn,3441989193,2084761002cwy,下水道.打激素,广东
假的我还看集贸,3414267774,gg22gg22hh,wtm直接破防,河北
你这发信息跟dinner一样,6542213313,3学习使我快乐9,小心别被我逮到喔,河北
林伟翔是吧,3529419943,华华奏,华华奏,重庆
亲马打窝越钓越多,1158166271,史迪仔跳跳虎,宇宙第一鲨鱼辣椒,内蒙古
3,6415928924,起阿克江超长,烙馅饼,河南
上！,6009402556,,泽蕳,江苏
浪味仙？,1746652912,shakalaka巨蟹,好名都让狗取了,
《0.3》《已收款》,4532185955,,童话故事之结尾,
3,5517155942,杰w14,一个有趣的杰,
林伟翔跟他表白吗,3934213201,op閮芥病鏈夝煇,😓😥😅🤤,
林伟翔跟他表白吗,3934213201,op閮芥病鏈夝煇,😓😥😅🤤,
最霸道的一集,1903540740,用户名字真好取,至尊暴龙战神！,
3,975036106,jc科,文科状元,
3,4041929236,绯闻鹏哥,卑微的王胖胖👻,
cy蹲后续捏,4497188005,,贴吧用户_aJSN4GG,
3,6316350085,眼子老婆,眼子老婆🤤,
3,6316350085,眼子老婆,眼子老婆🤤,
3,6316350085,眼子老婆,眼子老婆🤤,
3,6316350085,眼子老婆,眼子老婆🤤,
3,6322199858,我不想不想回家,花开富贵686,
3,5741090609,拼装宇,Pzy~,
3,6322199858,我不想不想回家,花开富贵686,
3,6322199858,我不想不想回家,花开富贵686,
3,6532294001,笑川酱258,用户1dhdh4,
3,6541443571,,贴吧用户_J7yPSZb,
怎么办，还要我们教你？你知道啊,6549684756,新一段小羽,我叫何顺,
@hieng @1!5!,4871427218,Elcazadorrr,--GAATTC—,
3,2598264566,xy020412,玄武道藏,
3,6501247262,ccnomoneyxx,yagacc,
3,4138227402,彭雯君15,mopoc,广西
3,4138227402,彭雯君15,mopoc,广西
3,4138227402,彭雯君15,mopoc,广西
😅😅😅😅😅😅,3429125025,sky丶张楚岚,李火旺丶丶,广东
3,6458840166,北极熊爱跳舞67,北极熊爱跳舞67,山东
😅😅😅😅😅😅,3429125025,sky丶张楚岚,李火旺丶丶,广东
😅😅😅😅😅😅,3429125025,sky丶张楚岚,李火旺丶丶,广东
不是，哥们，我缩写也是lwx,2177425861,不懂啥是用户,不懂啥是用户,湖南
😅😅😅😅😅😅,3429125025,sky丶张楚岚,李火旺丶丶,广东
浪费我的五分钟能赔一下吗,5996161086,少年与狗TADog,少年与狗TADog,辽宁
3,4830906615,gbzyneznyesebs,哲哲布隆.,海南
3,2536964521,jkc407,真的不是孙笑川,河南
哈哈哈lwx,4141313897,善良的白枫木纹,善良的熊仔,新加坡
3,4178630468,梣宫的男人,援神高玩,安徽
太精彩了,4141313897,善良的白枫木纹,善良的熊仔,新加坡
3,4178630468,梣宫的男人,援神高玩,安徽
3,4178630468,梣宫的男人,援神高玩,安徽
3,4178630468,梣宫的男人,援神高玩,安徽
3,1612922987,kcm猫,Ceci迷弟,云南
？,3446491994,sunnypennyzeng,pez,北京
"给大伙买瓜子去
真不错",3420805579,试试名字长度,帧不戳_,浙江
其实我觉得楼主这么有气势，就算失败了也是小丑王,4854466985,早安Doctor,早安Doctor,英国
3,6414354420,zzzzzz2222222z,zzzzzz2222222z,湖北
3,6414354420,zzzzzz2222222z,zzzzzz2222222z,湖北
3,6414354420,zzzzzz2222222z,zzzzzz2222222z,湖北
3,6414354420,zzzzzz2222222z,zzzzzz2222222z,湖北
3,6414354420,zzzzzz2222222z,zzzzzz2222222z,湖北
3,4481957331,RSJUPUP,GODRSJ,山西
3,4481957331,RSJUPUP,GODRSJ,山西
3,4481957331,RSJUPUP,GODRSJ,山西
3,4667649569,,贴吧用户_a15P12Q,福建
3,4481957331,RSJUPUP,GODRSJ,山西
3,2625186862,无敌的飘哥,贴吧用户_79RW1Q9,河南
啥杯,2829498335,恶魔猎手846,一个一个吧友啊,山东
后续呢,2611748086,,喜羊羊与比三狼,陕西
3,6421269861,劫少酷,Jay捷,浙江
lz估计寄了,6590548083,Luksajks2007,Luksajks2007,江苏
3,3923370257,,wuwo◆,上海
lwx打这么差的原因找到了,152008390,DoverLee,DoverLee,湖北
3,1564747061,,贴吧用户_Q9XA44V,湖南
好,1447447168,CL_Refrain,cl团团子,广东
6,6516683982,曹贼o_0,曹贼o_0,河南
3,4663490963,刘莉民大王,别~别别(p_q）,广西
我以为是我跟她表白的,6542824715,datmkk,贴吧用户_J7CeGA1,山东
3,3106738407,liu129657,banksy45,四川
警告⚠️，楼主钓鱼，楼主钓鱼,6516478882,千与秋和叶,千与秋和叶,山东
编牛魔呢，纯纯脑瘫吧，要写小说滚去知乎，什么鲨雕一个,6008934285,季吧大大的秒,回收大便,江西
3,4132660589,sunny蓝锦城,无敌爆暴龙战士,四川
3,4132660589,sunny蓝锦城,无敌爆暴龙战士,四川
3,4132660589,sunny蓝锦城,无敌爆暴龙战士,四川
3,4132660589,sunny蓝锦城,无敌爆暴龙战士,四川
啥杯lz,5504443748,,贴吧用户_GaQ941a,黑龙江
林炜翔比赛不好好打，整天想着炒粉,3010524436,老痰酸菜螺丝粉,老痰酸菜螺蛳粉,广西
lwx是s9世界冠军，你拿什么和他争,1709164273,正在输入DB4,thinking7,陕西
冠军ad？,1069682543,世上若无樱,神秘🤫商人,广东
林伟翔怎么会找她表白,2373716418,卡露谢朵妮雅Z,卡露谢-朵妮雅,云南
有后续踢我一脚,6029894664,南阳富少,内蒙富少..,河南
赶上直播了，人呢？,6345218983,wyk魏亚昆,叶山隼人😃,黑龙江
舔狗里的常青树，joker里的顶梁柱，麦当劳的吉祥物，哥谭镇的大头目，扑克牌的最大数，蝙蝠侠的大客户，备胎里的南波兔，黑名单里有房住，现实世界落魄户，沸羊羊都无语住，🤡的回答总是还会再爱🤡的下次总是一样失败🤡的成功总是从不存在🤡的故事总是大有人在🤡的出场总是千奇百怪🤡的退场总是相同姿态🤡的失败总是毫无意外🤡的传承总是千秋万代,2382170634,衡阳国王刘青松,牛哄哄的网名🙈,广东
3,4508312795,,吴逢甲,云南
刘文轩你太北鼻啦,3323581590,强悍的熊八,灵魂炒面嘉,湖南
"我那个现在也没啥爱好 就好编帖子 二十多岁了还搞这种幼稚的东西属实有点难绷，不过跟你们这些年轻人在一起 让我也变得年轻了
我是傻逼",3099428093,asd17600563049,吕煜,河北
3,6029181240,YAH1KO,我有异域症（,山东
3,6596004777,Spt488,Spt488,陕西
3,6492596783,不太帅的小帅22,一个比较绿的外星人,广西
3,6492596783,不太帅的小帅22,一个比较绿的外星人,广西
3,6492596783,不太帅的小帅22,一个比较绿的外星人,广西
3,6492596783,不太帅的小帅22,一个比较绿的外星人,广西
3,1291753632,,julgger,广西
萌新瑟瑟发抖的膜拜大佬们,4106403452,卝鬼卝shi,卝鬼卝♤,广东
林炜翔？,4904696315,,幽默鼠鼠,山西
有病吧你，我还以为是真爱，你编故事啊？,6600370887,nice换衣服,nice换衣服,广东
能不能搞快点，楼主到底在干什么啊,817837471,清清983,想成为fps糕手！,上海
3,3527419650,羽凡5201314,羽凡5201314,上海
lwx，大聪明林伟祥？,1663836161,Sung苏轩,可以奶没必要🐶,北京
对方是lwx快跑,2978575735,感性的南风丶丿,红尘仙✨,上海
3,1764087909,,贴吧用户_QXW1M5G,上海
啊？林伟翔,3500622636,杨虎虎521,我😄是阿虎哦,北京
3,3892152406,最强士兵里维,最强士兵里维,陕西
3,5526268671,蒹本葭55,蒹本葭55,广东
3,5381284229,W_xibcj,我们和我们,广东
3,5504678443,冯zm233,ffff1130,广西
3,4967589379,卢姥爷是仌,卢姥爷是仌,湖北
林炜翔是吧，怪不得最近打这么差,815794172,风中的悲凉,Paytonなおみ,浙江
3,4967589379,卢姥爷是仌,卢姥爷是仌,湖北
3,4967589379,卢姥爷是仌,卢姥爷是仌,湖北
3,4967589379,卢姥爷是仌,卢姥爷是仌,湖北
3,4967589379,卢姥爷是仌,卢姥爷是仌,湖北
记得把寝取报告的录音发出来,6455010935,GodAppletre,†小天使请安†,重庆
人家是s9冠军ad，你是,4593441400,御女三好,山贼王西格,浙江
林伟翔是吧,1567271250,sda111102,花生恶魔🌼,湖北
林伟翔？,891992035,初夏丶之沫,伊莉雅丶🌼,云南
3,4336582735,,48613499,山东
3,4336582735,,48613499,山东
3,4336582735,,48613499,山东
3,4336582735,,48613499,山东
3,4336582735,,48613499,山东
3,5036348074,储类拔萃,储类拔萃,天津
3,5036348074,储类拔萃,储类拔萃,天津
3,5036348074,储类拔萃,储类拔萃,天津
3,5036348074,储类拔萃,储类拔萃,天津
加三,2663259783,7枫林残忆9,阿箐🌞,浙江
啥博一,1596161971,凡鱼_,⁡挥霍,湖北
什么逼玩应,3947190721,iuhigh的老巢,贴吧用户_5VXtM9Q,山东
同学知道校医院怎么走吧，,2663259783,7枫林残忆9,阿箐🌞,浙江
3,2774350400,若汁格十,喜欢bala歌,四川
lwx是这样的，跟墨子还有一腿,5828899191,选泽醍,选泽鹈,北京
3,1124642855,无双厶,相当炸裂的uu,广西
3,1760125084,heaven呵呵233,托尼布莱恩,天津
3,6100676188,Amagi哒,1*10个数字之间,广东
gkd,6366493136,,贴吧用户_GDe2y96,广东
3,6426851491,Ag0n2y,kksea,河南
3,6473564401,我答应一个人,我答应一个人,河南
gkdgkd,4544359000,,聪明蛋子,安徽
3,3990327573,叶湘伦xxxx,小k___,湖南
本台记者喻文波为你报道,6379345478,你什么成亻分,368复机^,广东
3,1203146633,h浮生r,h浮生r,四川
3,1203146633,h浮生r,h浮生r,四川
3,1203146633,h浮生r,h浮生r,四川
3,1203146633,h浮生r,h浮生r,四川
兄弟，今年去S赛打ad位拿个冠军，卫冕冠军ad比前冠军ad含金量高,6498949923,,狂笑之魔拉斐尔,山东
3,5570087070,腔势蛮浓额,腔势蛮浓额,陕西
3,5451267610,抱抱婉婉宝贝,217forever,四川
拉了坨大的,6481906383,,迷途志反,天津
。3,3466101711,雷霆狗吧,雷霆狗吧,辽宁
"至于编的有真情实感的话，还得拿真人开干，但是你们说为了找个乐子编故事，还得花两周时间去找个人认识再搞个对象，不值当兄弟们，对不起你们，下回我真的好好编，不好好编我不发帖子好吧
我是傻逼",3099428093,asd17600563049,吕煜,河北
3,6325050011,,知明.,广东
3,6325050011,,知明.,广东
3,6325050011,,知明.,广东
em3,6325050011,,知明.,广东
3,6325050011,,知明.,广东
12级发这个？合着我成消愁了是吧,2902598853,蛙蛙敲腻害,天行健⠀,河北
怎么？想和孩子姓？,2797576459,卍哥岁月,让门牙飞,浙江
3,1026847581,月球Axxi,月球Cc,山西
你默认是在试探你就成。,2715854375,十二日记持有者,十二日记持有者,黑龙江
"要我说这比打游戏出去玩啥的好玩多了，还能看你们骂我，真给我骂爽了，觉醒m体质了这下
我是傻逼",3099428093,asd17600563049,吕煜,河北
3,1026847581,月球Axxi,月球Cc,山西
3,1026847581,月球Axxi,月球Cc,山西
3,1886891704,Ekin___,Yzz3y,新疆
3,1026847581,月球Axxi,月球Cc,山西
3,1026847581,月球Axxi,月球Cc,山西
3,2477006707,迦尔纳特利欣,几率三分一,广东
混子林伟翔,1350609429,饶晨旭,RccX◎,安徽
3,3548050944,c414793792,c414793792,江苏
3,3548050944,c414793792,c414793792,江苏
3,3548050944,c414793792,c414793792,江苏
3,3548050944,c414793792,c414793792,江苏
3,5549884760,56as4456,56as4456,湖南
3,5549884760,56as4456,56as4456,湖南
林伟祥嘛？,222413285,Atonmonte,我系你老窦,广东
3,5549884760,56as4456,56as4456,湖南
3,1968468632,Uan7h,CRYbaby,江西
3,1968468632,Uan7h,CRYbaby,江西
3,1968468632,Uan7h,CRYbaby,江西
李伟祥,4156967674,haogenbb,龙宫礼奈☕,黑龙江
镜头前无比嚣张，混子林韦翔,1206479597,幼贞敲可爱的,幼贞敲可爱的,江苏
3,1592292668,顾余昧时调,安艺伦也🤓,安徽
谢谢宝给我讲了睡前故事,2913435163,真学不会一点,真学不会一点,广东
大哥，你编不出来我编得出来，实在不行把剧本给我吧我真的想看后续,6031971274,罗德岛旅行者,笑川天皇10086,福建
建议你转生成污渍，狠狠偷走lwx的女朋友,1403859669,付久松的帐号,六个字和表情♋,贵州
lwx是吧 你是uzi，女主是vn？,1731478268,昨夜青辰微微醺,Walt🌀,湖北
3,5992475896,呆呆兽不发呆,呆呆兽不发呆,江苏
林伟翔？坏事做尽啊,2764007877,看电影243,四月与斩鞍😈,广东
3,2876261547,丶Traces丿,loudeyi,吉林
拉了坨大的,6321003198,wym9916,摆摆🐭,广东
+3,6462821614,,坤哥爱肝,山西
3,835553256,知yyyyyy,知yyy,湖北
3,6498481761,你说得对绷,你说得对绷,江苏
3,2744466936,快乐的枫子鬼,清者自清 帅者自帅,吉林
赶上直播了,2263522302,森林哥_,这个名字如何,贵州
gkd,2263522302,森林哥_,这个名字如何,贵州
你t 吗的赶紧A上去啊，说你喜欢她，不喜欢你就别管了，喜欢不就解决了？,2529934770,早日猝死的晰笙,王昭君大闹野猪林,海南
对对对骗兄弟,997961560,哇塞哈哈O,哇塞哈哈O,四川
什么林炜翔？,3911181230,居士普连,贴吧用户_5X2CED9,天津
不愧是冠军adlwx，别人三年的辅助说拿来就拿来了,5730172544,神无月之十,神无月之十,上海
三脚喊她还你,4824738304,,贴吧用户_aZKRt6S,河北
lz我刺你真该死,3954169056,与青灰,弗拉特shy,山东
3,5241635789,,灰太狼和喜羊羊出轨了,江苏
3,5241635789,,灰太狼和喜羊羊出轨了,江苏
3,5241635789,,灰太狼和喜羊羊出轨了,江苏
3,4098379927,,牢大肘击马荚骑,辽宁
如果是假的就算了，如果是真的哥们你直接a上去吧，失败就当🤡，没什么大不了的。哥们也是喜欢了好久的妹子给我说有个我们共同的朋友对她表白了，她当时也来问我，我说的我希望她别答应，后来她问原因哥们a上去了，结果她俩成了，哥们成🤡了，当时很难受，现在想想也没啥大不了的,4139415543,扎布多得勒嗷,哥谭joker嗷,贵州
3,5241635789,,灰太狼和喜羊羊出轨了,江苏
冠军ad，你拿什么跟人家比,1402648921,houseldq,◆灵者◆,天津
林炜翔？,2124649186,踏浪的熊猫丶,我没上车啊...,陕西
别转身，我是lwx,1079238895,遇见相思梦,遇见的钥匙铺,北京
真比不过天降，都青梅竹马，一点感情都没有吗？,3579600064,无奈的咸感觉,牧马戒指♤,广西
